metric_name,timestamp,metric_value,check,error,error_code,expected_response,group,method,name,proto,scenario,service,status,subproto,tls_version,url,extra_tags,metadata
http_reqs,1717412771,1.000000,,,,true,::User Journey::Get home page,GET,https://www.demoblaze.com,HTTP/2.0,default,,200,,tls1.3,https://www.demoblaze.com,,
http_req_duration,1717412771,160.490000,,,,true,::User Journey::Get home page,GET,https://www.demoblaze.com,HTTP/2.0,default,,200,,tls1.3,https://www.demoblaze.com,,
http_req_blocked,1717412771,57.185000,,,,true,::User Journey::Get home page,GET,https://www.demoblaze.com,HTTP/2.0,default,,200,,tls1.3,https://www.demoblaze.com,,
http_req_connecting,1717412771,10.680000,,,,true,::User Journey::Get home page,GET,https://www.demoblaze.com,HTTP/2.0,default,,200,,tls1.3,https://www.demoblaze.com,,
http_req_tls_handshaking,1717412771,44.344000,,,,true,::User Journey::Get home page,GET,https://www.demoblaze.com,HTTP/2.0,default,,200,,tls1.3,https://www.demoblaze.com,,
http_req_sending,1717412771,0.029000,,,,true,::User Journey::Get home page,GET,https://www.demoblaze.com,HTTP/2.0,default,,200,,tls1.3,https://www.demoblaze.com,,
http_req_waiting,1717412771,148.782000,,,,true,::User Journey::Get home page,GET,https://www.demoblaze.com,HTTP/2.0,default,,200,,tls1.3,https://www.demoblaze.com,,
http_req_receiving,1717412771,11.679000,,,,true,::User Journey::Get home page,GET,https://www.demoblaze.com,HTTP/2.0,default,,200,,tls1.3,https://www.demoblaze.com,,
http_req_failed,1717412771,0.000000,,,,true,::User Journey::Get home page,GET,https://www.demoblaze.com,HTTP/2.0,default,,200,,tls1.3,https://www.demoblaze.com,,
checks,1717412771,1.000000,status is 200,,,,::User Journey::Get home page,,,,default,,,,,,,
checks,1717412771,1.000000,has proper data,,,,::User Journey::Get home page,,,,default,,,,,,,
group_duration,1717412771,219.547625,,,,,::User Journey::Get home page,,,,default,,,,,,,
http_reqs,1717412771,1.000000,,,,true,::User Journey::Get home page,GET,https://www.demoblaze.com,HTTP/2.0,default,,200,,tls1.3,https://www.demoblaze.com,,
http_req_duration,1717412771,190.306000,,,,true,::User Journey::Get home page,GET,https://www.demoblaze.com,HTTP/2.0,default,,200,,tls1.3,https://www.demoblaze.com,,
http_req_blocked,1717412771,55.922000,,,,true,::User Journey::Get home page,GET,https://www.demoblaze.com,HTTP/2.0,default,,200,,tls1.3,https://www.demoblaze.com,,
http_req_connecting,1717412771,18.965000,,,,true,::User Journey::Get home page,GET,https://www.demoblaze.com,HTTP/2.0,default,,200,,tls1.3,https://www.demoblaze.com,,
http_req_tls_handshaking,1717412771,34.229000,,,,true,::User Journey::Get home page,GET,https://www.demoblaze.com,HTTP/2.0,default,,200,,tls1.3,https://www.demoblaze.com,,
http_req_sending,1717412771,1.080000,,,,true,::User Journey::Get home page,GET,https://www.demoblaze.com,HTTP/2.0,default,,200,,tls1.3,https://www.demoblaze.com,,
http_req_waiting,1717412771,168.585000,,,,true,::User Journey::Get home page,GET,https://www.demoblaze.com,HTTP/2.0,default,,200,,tls1.3,https://www.demoblaze.com,,
http_req_receiving,1717412771,20.641000,,,,true,::User Journey::Get home page,GET,https://www.demoblaze.com,HTTP/2.0,default,,200,,tls1.3,https://www.demoblaze.com,,
http_req_failed,1717412771,0.000000,,,,true,::User Journey::Get home page,GET,https://www.demoblaze.com,HTTP/2.0,default,,200,,tls1.3,https://www.demoblaze.com,,
checks,1717412771,1.000000,status is 200,,,,::User Journey::Get home page,,,,default,,,,,,,
checks,1717412771,1.000000,has proper data,,,,::User Journey::Get home page,,,,default,,,,,,,
group_duration,1717412771,246.185458,,,,,::User Journey::Get home page,,,,default,,,,,,,
vus,1717412772,2.000000,,,,,,,,,,,,,,,,
vus_max,1717412772,2.000000,,,,,,,,,,,,,,,,
http_reqs,1717412772,1.000000,,,,true,::User Journey::Login as user 2,POST,https://api.demoblaze.com/login,HTTP/2.0,default,,200,,tls1.3,https://api.demoblaze.com/login,,
http_req_duration,1717412772,287.906000,,,,true,::User Journey::Login as user 2,POST,https://api.demoblaze.com/login,HTTP/2.0,default,,200,,tls1.3,https://api.demoblaze.com/login,,
http_req_blocked,1717412772,145.133000,,,,true,::User Journey::Login as user 2,POST,https://api.demoblaze.com/login,HTTP/2.0,default,,200,,tls1.3,https://api.demoblaze.com/login,,
http_req_connecting,1717412772,13.285000,,,,true,::User Journey::Login as user 2,POST,https://api.demoblaze.com/login,HTTP/2.0,default,,200,,tls1.3,https://api.demoblaze.com/login,,
http_req_tls_handshaking,1717412772,129.057000,,,,true,::User Journey::Login as user 2,POST,https://api.demoblaze.com/login,HTTP/2.0,default,,200,,tls1.3,https://api.demoblaze.com/login,,
http_req_sending,1717412772,0.159000,,,,true,::User Journey::Login as user 2,POST,https://api.demoblaze.com/login,HTTP/2.0,default,,200,,tls1.3,https://api.demoblaze.com/login,,
http_req_waiting,1717412772,287.207000,,,,true,::User Journey::Login as user 2,POST,https://api.demoblaze.com/login,HTTP/2.0,default,,200,,tls1.3,https://api.demoblaze.com/login,,
http_req_receiving,1717412772,0.540000,,,,true,::User Journey::Login as user 2,POST,https://api.demoblaze.com/login,HTTP/2.0,default,,200,,tls1.3,https://api.demoblaze.com/login,,
http_req_failed,1717412772,0.000000,,,,true,::User Journey::Login as user 2,POST,https://api.demoblaze.com/login,HTTP/2.0,default,,200,,tls1.3,https://api.demoblaze.com/login,,
checks,1717412772,1.000000,response status = 200: expected true to be truthy,,,,::User Journey::Login as user 2::Check response status is OK,,,,default,,,,,,,
group_duration,1717412772,4.195042,,,,,::User Journey::Login as user 2::Check response status is OK,,,,default,,,,,,,
checks,1717412772,1.000000,auth token received:,,,,::User Journey::Login as user 2,,,,default,,,,,,,
group_duration,1717412772,438.177875,,,,,::User Journey::Login as user 2,,,,default,,,,,,,
http_reqs,1717412773,1.000000,,,,true,::User Journey::Login as user 1,POST,https://api.demoblaze.com/login,HTTP/2.0,default,,200,,tls1.3,https://api.demoblaze.com/login,,
http_req_duration,1717412773,345.020000,,,,true,::User Journey::Login as user 1,POST,https://api.demoblaze.com/login,HTTP/2.0,default,,200,,tls1.3,https://api.demoblaze.com/login,,
http_req_blocked,1717412773,49.475000,,,,true,::User Journey::Login as user 1,POST,https://api.demoblaze.com/login,HTTP/2.0,default,,200,,tls1.3,https://api.demoblaze.com/login,,
http_req_connecting,1717412773,9.861000,,,,true,::User Journey::Login as user 1,POST,https://api.demoblaze.com/login,HTTP/2.0,default,,200,,tls1.3,https://api.demoblaze.com/login,,
http_req_tls_handshaking,1717412773,39.512000,,,,true,::User Journey::Login as user 1,POST,https://api.demoblaze.com/login,HTTP/2.0,default,,200,,tls1.3,https://api.demoblaze.com/login,,
http_req_sending,1717412773,0.076000,,,,true,::User Journey::Login as user 1,POST,https://api.demoblaze.com/login,HTTP/2.0,default,,200,,tls1.3,https://api.demoblaze.com/login,,
http_req_waiting,1717412773,344.325000,,,,true,::User Journey::Login as user 1,POST,https://api.demoblaze.com/login,HTTP/2.0,default,,200,,tls1.3,https://api.demoblaze.com/login,,
http_req_receiving,1717412773,0.619000,,,,true,::User Journey::Login as user 1,POST,https://api.demoblaze.com/login,HTTP/2.0,default,,200,,tls1.3,https://api.demoblaze.com/login,,
http_req_failed,1717412773,0.000000,,,,true,::User Journey::Login as user 1,POST,https://api.demoblaze.com/login,HTTP/2.0,default,,200,,tls1.3,https://api.demoblaze.com/login,,
checks,1717412773,1.000000,response status = 200: expected true to be truthy,,,,::User Journey::Login as user 1::Check response status is OK,,,,default,,,,,,,
group_duration,1717412773,0.622291,,,,,::User Journey::Login as user 1::Check response status is OK,,,,default,,,,,,,
checks,1717412773,1.000000,auth token received:,,,,::User Journey::Login as user 1,,,,default,,,,,,,
group_duration,1717412773,395.402416,,,,,::User Journey::Login as user 1,,,,default,,,,,,,
vus,1717412773,2.000000,,,,,,,,,,,,,,,,
vus_max,1717412773,2.000000,,,,,,,,,,,,,,,,
http_reqs,1717412773,1.000000,,,,true,::User Journey::Get all items on Home Page,GET,https://api.demoblaze.com/entries,HTTP/2.0,default,,200,,tls1.3,https://api.demoblaze.com/entries,,
http_req_duration,1717412773,191.279000,,,,true,::User Journey::Get all items on Home Page,GET,https://api.demoblaze.com/entries,HTTP/2.0,default,,200,,tls1.3,https://api.demoblaze.com/entries,,
http_req_blocked,1717412773,0.001000,,,,true,::User Journey::Get all items on Home Page,GET,https://api.demoblaze.com/entries,HTTP/2.0,default,,200,,tls1.3,https://api.demoblaze.com/entries,,
http_req_connecting,1717412773,0.000000,,,,true,::User Journey::Get all items on Home Page,GET,https://api.demoblaze.com/entries,HTTP/2.0,default,,200,,tls1.3,https://api.demoblaze.com/entries,,
http_req_tls_handshaking,1717412773,0.000000,,,,true,::User Journey::Get all items on Home Page,GET,https://api.demoblaze.com/entries,HTTP/2.0,default,,200,,tls1.3,https://api.demoblaze.com/entries,,
http_req_sending,1717412773,0.263000,,,,true,::User Journey::Get all items on Home Page,GET,https://api.demoblaze.com/entries,HTTP/2.0,default,,200,,tls1.3,https://api.demoblaze.com/entries,,
http_req_waiting,1717412773,189.169000,,,,true,::User Journey::Get all items on Home Page,GET,https://api.demoblaze.com/entries,HTTP/2.0,default,,200,,tls1.3,https://api.demoblaze.com/entries,,
http_req_receiving,1717412773,1.847000,,,,true,::User Journey::Get all items on Home Page,GET,https://api.demoblaze.com/entries,HTTP/2.0,default,,200,,tls1.3,https://api.demoblaze.com/entries,,
http_req_failed,1717412773,0.000000,,,,true,::User Journey::Get all items on Home Page,GET,https://api.demoblaze.com/entries,HTTP/2.0,default,,200,,tls1.3,https://api.demoblaze.com/entries,,
checks,1717412773,1.000000,response status = 200: expected true to be truthy,,,,::User Journey::Get all items on Home Page::Check response status is OK,,,,default,,,,,,,
group_duration,1717412773,0.570625,,,,,::User Journey::Get all items on Home Page::Check response status is OK,,,,default,,,,,,,
checks,1717412773,1.000000,has correct amount,,,,::User Journey::Get all items on Home Page,,,,default,,,,,,,
checks,1717412773,1.000000,the last item is notebook,,,,::User Journey::Get all items on Home Page,,,,default,,,,,,,
group_duration,1717412773,192.929792,,,,,::User Journey::Get all items on Home Page,,,,default,,,,,,,
http_reqs,1717412773,1.000000,,,,true,::User Journey::Get all items on Home Page,GET,https://api.demoblaze.com/entries,HTTP/2.0,default,,200,,tls1.3,https://api.demoblaze.com/entries,,
http_req_duration,1717412773,420.056000,,,,true,::User Journey::Get all items on Home Page,GET,https://api.demoblaze.com/entries,HTTP/2.0,default,,200,,tls1.3,https://api.demoblaze.com/entries,,
http_req_blocked,1717412773,0.003000,,,,true,::User Journey::Get all items on Home Page,GET,https://api.demoblaze.com/entries,HTTP/2.0,default,,200,,tls1.3,https://api.demoblaze.com/entries,,
http_req_connecting,1717412773,0.000000,,,,true,::User Journey::Get all items on Home Page,GET,https://api.demoblaze.com/entries,HTTP/2.0,default,,200,,tls1.3,https://api.demoblaze.com/entries,,
http_req_tls_handshaking,1717412773,0.000000,,,,true,::User Journey::Get all items on Home Page,GET,https://api.demoblaze.com/entries,HTTP/2.0,default,,200,,tls1.3,https://api.demoblaze.com/entries,,
http_req_sending,1717412773,0.634000,,,,true,::User Journey::Get all items on Home Page,GET,https://api.demoblaze.com/entries,HTTP/2.0,default,,200,,tls1.3,https://api.demoblaze.com/entries,,
http_req_waiting,1717412773,419.318000,,,,true,::User Journey::Get all items on Home Page,GET,https://api.demoblaze.com/entries,HTTP/2.0,default,,200,,tls1.3,https://api.demoblaze.com/entries,,
http_req_receiving,1717412773,0.104000,,,,true,::User Journey::Get all items on Home Page,GET,https://api.demoblaze.com/entries,HTTP/2.0,default,,200,,tls1.3,https://api.demoblaze.com/entries,,
http_req_failed,1717412773,0.000000,,,,true,::User Journey::Get all items on Home Page,GET,https://api.demoblaze.com/entries,HTTP/2.0,default,,200,,tls1.3,https://api.demoblaze.com/entries,,
checks,1717412773,1.000000,response status = 200: expected true to be truthy,,,,::User Journey::Get all items on Home Page::Check response status is OK,,,,default,,,,,,,
group_duration,1717412773,0.512625,,,,,::User Journey::Get all items on Home Page::Check response status is OK,,,,default,,,,,,,
checks,1717412773,1.000000,has correct amount,,,,::User Journey::Get all items on Home Page,,,,default,,,,,,,
checks,1717412773,1.000000,the last item is notebook,,,,::User Journey::Get all items on Home Page,,,,default,,,,,,,
group_duration,1717412773,421.043458,,,,,::User Journey::Get all items on Home Page,,,,default,,,,,,,
http_reqs,1717412774,1.000000,,,,true,::User Journey::Get all products by Category,POST,https://api.demoblaze.com/bycat,HTTP/2.0,default,,200,,tls1.3,https://api.demoblaze.com/bycat,,
http_req_duration,1717412774,290.931000,,,,true,::User Journey::Get all products by Category,POST,https://api.demoblaze.com/bycat,HTTP/2.0,default,,200,,tls1.3,https://api.demoblaze.com/bycat,,
http_req_blocked,1717412774,0.001000,,,,true,::User Journey::Get all products by Category,POST,https://api.demoblaze.com/bycat,HTTP/2.0,default,,200,,tls1.3,https://api.demoblaze.com/bycat,,
http_req_connecting,1717412774,0.000000,,,,true,::User Journey::Get all products by Category,POST,https://api.demoblaze.com/bycat,HTTP/2.0,default,,200,,tls1.3,https://api.demoblaze.com/bycat,,
http_req_tls_handshaking,1717412774,0.000000,,,,true,::User Journey::Get all products by Category,POST,https://api.demoblaze.com/bycat,HTTP/2.0,default,,200,,tls1.3,https://api.demoblaze.com/bycat,,
http_req_sending,1717412774,0.362000,,,,true,::User Journey::Get all products by Category,POST,https://api.demoblaze.com/bycat,HTTP/2.0,default,,200,,tls1.3,https://api.demoblaze.com/bycat,,
http_req_waiting,1717412774,289.640000,,,,true,::User Journey::Get all products by Category,POST,https://api.demoblaze.com/bycat,HTTP/2.0,default,,200,,tls1.3,https://api.demoblaze.com/bycat,,
http_req_receiving,1717412774,0.929000,,,,true,::User Journey::Get all products by Category,POST,https://api.demoblaze.com/bycat,HTTP/2.0,default,,200,,tls1.3,https://api.demoblaze.com/bycat,,
http_req_failed,1717412774,0.000000,,,,true,::User Journey::Get all products by Category,POST,https://api.demoblaze.com/bycat,HTTP/2.0,default,,200,,tls1.3,https://api.demoblaze.com/bycat,,
checks,1717412774,1.000000,response status = 200: expected true to be truthy,,,,::User Journey::Get all products by Category::Check response status is OK,,,,default,,,,,,,
group_duration,1717412774,0.509958,,,,,::User Journey::Get all products by Category::Check response status is OK,,,,default,,,,,,,
checks,1717412774,1.000000,has correct amount,,,,::User Journey::Get all products by Category,,,,default,,,,,,,
checks,1717412774,1.000000,1 product's category is monitor: expected true to be truthy,,,,::User Journey::Get all products by Category,,,,default,,,,,,,
checks,1717412774,1.000000,2 product's category is monitor: expected true to be truthy,,,,::User Journey::Get all products by Category,,,,default,,,,,,,
group_duration,1717412774,292.335041,,,,,::User Journey::Get all products by Category,,,,default,,,,,,,
http_reqs,1717412774,1.000000,,,,true,::User Journey::Get all products by Category,POST,https://api.demoblaze.com/bycat,HTTP/2.0,default,,200,,tls1.3,https://api.demoblaze.com/bycat,,
http_req_duration,1717412774,309.989000,,,,true,::User Journey::Get all products by Category,POST,https://api.demoblaze.com/bycat,HTTP/2.0,default,,200,,tls1.3,https://api.demoblaze.com/bycat,,
http_req_blocked,1717412774,0.001000,,,,true,::User Journey::Get all products by Category,POST,https://api.demoblaze.com/bycat,HTTP/2.0,default,,200,,tls1.3,https://api.demoblaze.com/bycat,,
http_req_connecting,1717412774,0.000000,,,,true,::User Journey::Get all products by Category,POST,https://api.demoblaze.com/bycat,HTTP/2.0,default,,200,,tls1.3,https://api.demoblaze.com/bycat,,
http_req_tls_handshaking,1717412774,0.000000,,,,true,::User Journey::Get all products by Category,POST,https://api.demoblaze.com/bycat,HTTP/2.0,default,,200,,tls1.3,https://api.demoblaze.com/bycat,,
http_req_sending,1717412774,0.107000,,,,true,::User Journey::Get all products by Category,POST,https://api.demoblaze.com/bycat,HTTP/2.0,default,,200,,tls1.3,https://api.demoblaze.com/bycat,,
http_req_waiting,1717412774,309.415000,,,,true,::User Journey::Get all products by Category,POST,https://api.demoblaze.com/bycat,HTTP/2.0,default,,200,,tls1.3,https://api.demoblaze.com/bycat,,
http_req_receiving,1717412774,0.467000,,,,true,::User Journey::Get all products by Category,POST,https://api.demoblaze.com/bycat,HTTP/2.0,default,,200,,tls1.3,https://api.demoblaze.com/bycat,,
http_req_failed,1717412774,0.000000,,,,true,::User Journey::Get all products by Category,POST,https://api.demoblaze.com/bycat,HTTP/2.0,default,,200,,tls1.3,https://api.demoblaze.com/bycat,,
checks,1717412774,1.000000,response status = 200: expected true to be truthy,,,,::User Journey::Get all products by Category::Check response status is OK,,,,default,,,,,,,
group_duration,1717412774,0.655208,,,,,::User Journey::Get all products by Category::Check response status is OK,,,,default,,,,,,,
checks,1717412774,1.000000,has correct amount,,,,::User Journey::Get all products by Category,,,,default,,,,,,,
checks,1717412774,1.000000,1 product's category is monitor: expected true to be truthy,,,,::User Journey::Get all products by Category,,,,default,,,,,,,
checks,1717412774,1.000000,2 product's category is monitor: expected true to be truthy,,,,::User Journey::Get all products by Category,,,,default,,,,,,,
group_duration,1717412774,311.858583,,,,,::User Journey::Get all products by Category,,,,default,,,,,,,
vus,1717412774,2.000000,,,,,,,,,,,,,,,,
vus_max,1717412774,2.000000,,,,,,,,,,,,,,,,
http_reqs,1717412775,1.000000,,,,true,::User Journey::View product 10,POST,https://api.demoblaze.com/view,HTTP/2.0,default,,200,,tls1.3,https://api.demoblaze.com/view,,
http_req_duration,1717412775,384.458000,,,,true,::User Journey::View product 10,POST,https://api.demoblaze.com/view,HTTP/2.0,default,,200,,tls1.3,https://api.demoblaze.com/view,,
http_req_blocked,1717412775,0.002000,,,,true,::User Journey::View product 10,POST,https://api.demoblaze.com/view,HTTP/2.0,default,,200,,tls1.3,https://api.demoblaze.com/view,,
http_req_connecting,1717412775,0.000000,,,,true,::User Journey::View product 10,POST,https://api.demoblaze.com/view,HTTP/2.0,default,,200,,tls1.3,https://api.demoblaze.com/view,,
http_req_tls_handshaking,1717412775,0.000000,,,,true,::User Journey::View product 10,POST,https://api.demoblaze.com/view,HTTP/2.0,default,,200,,tls1.3,https://api.demoblaze.com/view,,
http_req_sending,1717412775,0.295000,,,,true,::User Journey::View product 10,POST,https://api.demoblaze.com/view,HTTP/2.0,default,,200,,tls1.3,https://api.demoblaze.com/view,,
http_req_waiting,1717412775,384.090000,,,,true,::User Journey::View product 10,POST,https://api.demoblaze.com/view,HTTP/2.0,default,,200,,tls1.3,https://api.demoblaze.com/view,,
http_req_receiving,1717412775,0.073000,,,,true,::User Journey::View product 10,POST,https://api.demoblaze.com/view,HTTP/2.0,default,,200,,tls1.3,https://api.demoblaze.com/view,,
http_req_failed,1717412775,0.000000,,,,true,::User Journey::View product 10,POST,https://api.demoblaze.com/view,HTTP/2.0,default,,200,,tls1.3,https://api.demoblaze.com/view,,
checks,1717412775,1.000000,response status = 200: expected true to be truthy,,,,::User Journey::View product 10::Check response status is OK,,,,default,,,,,,,
group_duration,1717412775,0.250916,,,,,::User Journey::View product 10::Check response status is OK,,,,default,,,,,,,
checks,1717412775,1.000000,category is correct,,,,::User Journey::View product 10,,,,default,,,,,,,
checks,1717412775,1.000000,id is proper,,,,::User Journey::View product 10,,,,default,,,,,,,
group_duration,1717412775,384.976541,,,,,::User Journey::View product 10,,,,default,,,,,,,
vus,1717412775,2.000000,,,,,,,,,,,,,,,,
vus_max,1717412775,2.000000,,,,,,,,,,,,,,,,
http_reqs,1717412775,1.000000,,,,true,::User Journey::View product 10,POST,https://api.demoblaze.com/view,HTTP/2.0,default,,200,,tls1.3,https://api.demoblaze.com/view,,
http_req_duration,1717412775,395.247000,,,,true,::User Journey::View product 10,POST,https://api.demoblaze.com/view,HTTP/2.0,default,,200,,tls1.3,https://api.demoblaze.com/view,,
http_req_blocked,1717412775,0.001000,,,,true,::User Journey::View product 10,POST,https://api.demoblaze.com/view,HTTP/2.0,default,,200,,tls1.3,https://api.demoblaze.com/view,,
http_req_connecting,1717412775,0.000000,,,,true,::User Journey::View product 10,POST,https://api.demoblaze.com/view,HTTP/2.0,default,,200,,tls1.3,https://api.demoblaze.com/view,,
http_req_tls_handshaking,1717412775,0.000000,,,,true,::User Journey::View product 10,POST,https://api.demoblaze.com/view,HTTP/2.0,default,,200,,tls1.3,https://api.demoblaze.com/view,,
http_req_sending,1717412775,0.213000,,,,true,::User Journey::View product 10,POST,https://api.demoblaze.com/view,HTTP/2.0,default,,200,,tls1.3,https://api.demoblaze.com/view,,
http_req_waiting,1717412775,394.917000,,,,true,::User Journey::View product 10,POST,https://api.demoblaze.com/view,HTTP/2.0,default,,200,,tls1.3,https://api.demoblaze.com/view,,
http_req_receiving,1717412775,0.117000,,,,true,::User Journey::View product 10,POST,https://api.demoblaze.com/view,HTTP/2.0,default,,200,,tls1.3,https://api.demoblaze.com/view,,
http_req_failed,1717412775,0.000000,,,,true,::User Journey::View product 10,POST,https://api.demoblaze.com/view,HTTP/2.0,default,,200,,tls1.3,https://api.demoblaze.com/view,,
checks,1717412775,1.000000,response status = 200: expected true to be truthy,,,,::User Journey::View product 10::Check response status is OK,,,,default,,,,,,,
group_duration,1717412775,0.692459,,,,,::User Journey::View product 10::Check response status is OK,,,,default,,,,,,,
checks,1717412775,1.000000,category is correct,,,,::User Journey::View product 10,,,,default,,,,,,,
checks,1717412775,1.000000,id is proper,,,,::User Journey::View product 10,,,,default,,,,,,,
group_duration,1717412775,396.266083,,,,,::User Journey::View product 10,,,,default,,,,,,,
vus,1717412776,2.000000,,,,,,,,,,,,,,,,
vus_max,1717412776,2.000000,,,,,,,,,,,,,,,,
http_reqs,1717412777,1.000000,,,,true,::User Journey::Add to cart,POST,https://api.demoblaze.com/addtocart,HTTP/2.0,default,,200,,tls1.3,https://api.demoblaze.com/addtocart,,
http_req_duration,1717412777,204.095000,,,,true,::User Journey::Add to cart,POST,https://api.demoblaze.com/addtocart,HTTP/2.0,default,,200,,tls1.3,https://api.demoblaze.com/addtocart,,
http_req_blocked,1717412777,0.003000,,,,true,::User Journey::Add to cart,POST,https://api.demoblaze.com/addtocart,HTTP/2.0,default,,200,,tls1.3,https://api.demoblaze.com/addtocart,,
http_req_connecting,1717412777,0.000000,,,,true,::User Journey::Add to cart,POST,https://api.demoblaze.com/addtocart,HTTP/2.0,default,,200,,tls1.3,https://api.demoblaze.com/addtocart,,
http_req_tls_handshaking,1717412777,0.000000,,,,true,::User Journey::Add to cart,POST,https://api.demoblaze.com/addtocart,HTTP/2.0,default,,200,,tls1.3,https://api.demoblaze.com/addtocart,,
http_req_sending,1717412777,0.679000,,,,true,::User Journey::Add to cart,POST,https://api.demoblaze.com/addtocart,HTTP/2.0,default,,200,,tls1.3,https://api.demoblaze.com/addtocart,,
http_req_waiting,1717412777,202.325000,,,,true,::User Journey::Add to cart,POST,https://api.demoblaze.com/addtocart,HTTP/2.0,default,,200,,tls1.3,https://api.demoblaze.com/addtocart,,
http_req_receiving,1717412777,1.091000,,,,true,::User Journey::Add to cart,POST,https://api.demoblaze.com/addtocart,HTTP/2.0,default,,200,,tls1.3,https://api.demoblaze.com/addtocart,,
http_req_failed,1717412777,0.000000,,,,true,::User Journey::Add to cart,POST,https://api.demoblaze.com/addtocart,HTTP/2.0,default,,200,,tls1.3,https://api.demoblaze.com/addtocart,,
checks,1717412777,1.000000,response status = 200: expected true to be truthy,,,,::User Journey::Add to cart::Check response status is OK,,,,default,,,,,,,
group_duration,1717412777,1.336250,,,,,::User Journey::Add to cart::Check response status is OK,,,,default,,,,,,,
group_duration,1717412777,206.323375,,,,,::User Journey::Add to cart,,,,default,,,,,,,
http_reqs,1717412777,1.000000,,,,true,::User Journey::Add to cart,POST,https://api.demoblaze.com/addtocart,HTTP/2.0,default,,200,,tls1.3,https://api.demoblaze.com/addtocart,,
http_req_duration,1717412777,383.682000,,,,true,::User Journey::Add to cart,POST,https://api.demoblaze.com/addtocart,HTTP/2.0,default,,200,,tls1.3,https://api.demoblaze.com/addtocart,,
http_req_blocked,1717412777,0.003000,,,,true,::User Journey::Add to cart,POST,https://api.demoblaze.com/addtocart,HTTP/2.0,default,,200,,tls1.3,https://api.demoblaze.com/addtocart,,
http_req_connecting,1717412777,0.000000,,,,true,::User Journey::Add to cart,POST,https://api.demoblaze.com/addtocart,HTTP/2.0,default,,200,,tls1.3,https://api.demoblaze.com/addtocart,,
http_req_tls_handshaking,1717412777,0.000000,,,,true,::User Journey::Add to cart,POST,https://api.demoblaze.com/addtocart,HTTP/2.0,default,,200,,tls1.3,https://api.demoblaze.com/addtocart,,
http_req_sending,1717412777,0.599000,,,,true,::User Journey::Add to cart,POST,https://api.demoblaze.com/addtocart,HTTP/2.0,default,,200,,tls1.3,https://api.demoblaze.com/addtocart,,
http_req_waiting,1717412777,382.851000,,,,true,::User Journey::Add to cart,POST,https://api.demoblaze.com/addtocart,HTTP/2.0,default,,200,,tls1.3,https://api.demoblaze.com/addtocart,,
http_req_receiving,1717412777,0.232000,,,,true,::User Journey::Add to cart,POST,https://api.demoblaze.com/addtocart,HTTP/2.0,default,,200,,tls1.3,https://api.demoblaze.com/addtocart,,
http_req_failed,1717412777,0.000000,,,,true,::User Journey::Add to cart,POST,https://api.demoblaze.com/addtocart,HTTP/2.0,default,,200,,tls1.3,https://api.demoblaze.com/addtocart,,
checks,1717412777,1.000000,response status = 200: expected true to be truthy,,,,::User Journey::Add to cart::Check response status is OK,,,,default,,,,,,,
group_duration,1717412777,1.429000,,,,,::User Journey::Add to cart::Check response status is OK,,,,default,,,,,,,
group_duration,1717412777,385.803125,,,,,::User Journey::Add to cart,,,,default,,,,,,,
vus,1717412777,2.000000,,,,,,,,,,,,,,,,
vus_max,1717412777,2.000000,,,,,,,,,,,,,,,,
http_reqs,1717412777,1.000000,,,,true,::User Journey::Is product 10 added to the cart,POST,https://api.demoblaze.com/viewcart,HTTP/2.0,default,,200,,tls1.3,https://api.demoblaze.com/viewcart,,
http_req_duration,1717412777,253.237000,,,,true,::User Journey::Is product 10 added to the cart,POST,https://api.demoblaze.com/viewcart,HTTP/2.0,default,,200,,tls1.3,https://api.demoblaze.com/viewcart,,
http_req_blocked,1717412777,0.004000,,,,true,::User Journey::Is product 10 added to the cart,POST,https://api.demoblaze.com/viewcart,HTTP/2.0,default,,200,,tls1.3,https://api.demoblaze.com/viewcart,,
http_req_connecting,1717412777,0.000000,,,,true,::User Journey::Is product 10 added to the cart,POST,https://api.demoblaze.com/viewcart,HTTP/2.0,default,,200,,tls1.3,https://api.demoblaze.com/viewcart,,
http_req_tls_handshaking,1717412777,0.000000,,,,true,::User Journey::Is product 10 added to the cart,POST,https://api.demoblaze.com/viewcart,HTTP/2.0,default,,200,,tls1.3,https://api.demoblaze.com/viewcart,,
http_req_sending,1717412777,0.691000,,,,true,::User Journey::Is product 10 added to the cart,POST,https://api.demoblaze.com/viewcart,HTTP/2.0,default,,200,,tls1.3,https://api.demoblaze.com/viewcart,,
http_req_waiting,1717412777,251.965000,,,,true,::User Journey::Is product 10 added to the cart,POST,https://api.demoblaze.com/viewcart,HTTP/2.0,default,,200,,tls1.3,https://api.demoblaze.com/viewcart,,
http_req_receiving,1717412777,0.581000,,,,true,::User Journey::Is product 10 added to the cart,POST,https://api.demoblaze.com/viewcart,HTTP/2.0,default,,200,,tls1.3,https://api.demoblaze.com/viewcart,,
http_req_failed,1717412777,0.000000,,,,true,::User Journey::Is product 10 added to the cart,POST,https://api.demoblaze.com/viewcart,HTTP/2.0,default,,200,,tls1.3,https://api.demoblaze.com/viewcart,,
checks,1717412777,1.000000,product is successfully added to the cart,,,,::User Journey::Is product 10 added to the cart,,,,default,,,,,,,
checks,1717412777,1.000000,response status = 200: expected true to be truthy,,,,::User Journey::Is product 10 added to the cart::Check response status is OK,,,,default,,,,,,,
